,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1325, Seth number0 cartons ice cream number1 cartons yogurt carton ice cream cost number2 carton yogurt cost number3 Seth ice cream yogurt,Seth bought number0 cartons of ice cream and number1 cartons of yogurt . Each carton of ice cream cost $ number2 and each carton of yogurt cost $ number3 . How much more did Seth spend on ice cream than on yogurt ?,20.0 2.0 6.0 1.0,- * number0 number2 * number1 number3,118.0,"[1, 2, 3, 4, 7, 8, 9, 10]",Seth bought number0 cartons of ice cream and number1 cartons of yogurt . Each carton of ice cream cost $ number2 and each carton of yogurt cost $ number3 .,How much more did Seth spend on ice cream than on yogurt ?
1326, man week walks number0 miles week distance number1 miles miles week,A man starts walking for the first week and walks number0 miles . Every week he increases the distance by number1 miles . How many miles does he walk by the 8th week ?,10.0 2.0,+ number0 * number1 - 8.0 1.0,24.0,"[9, 10, 11, 19, 20, 21, 30, 31, 32]",A man starts walking for the first week and walks number0 miles . Every week he increases the distance by number1 miles .,How many miles does he walk by the 8th week ?
1327, Jason mall Saturday clothes number0 shorts number1 jacket money Jason clothing,"Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total , how much money did Jason spend on clothing ?",14.28 4.74,+ number0 number1,19.02,"[13, 14, 15, 18, 19, 20, 32, 33, 34]","Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total ,",how much money did Jason spend on clothing ?
1328, town Milburg number0 ups number1 children people Milburg,The town of Milburg has number0 grown - ups and number1 children . How many people live in Milburg ?,5256.0 2987.0,+ number0 number1,8243.0,"[4, 5, 6, 9, 10, 11, 16, 17, 18]",The town of Milburg has number0 grown - ups and number1 children .,How many people live in Milburg ?
1329, Adam number0 boxes chocolate candy number1 boxes caramel candy box number2 pieces candy,"Adam bought number0 boxes of chocolate candy and number1 boxes of caramel candy . If each box has number2 pieces inside it , how much candy did he have total ?",2.0 5.0 4.0,* number2 + number0 number1,28.0,"[1, 2, 3, 7, 8, 9, 17, 18, 19, 27, 28, 29]","Adam bought number0 boxes of chocolate candy and number1 boxes of caramel candy . If each box has number2 pieces inside it ,",how much candy did he have total ?
1330, number0 pencils number1 pencils pencil box pencil boxes,"I have number0 pencils . If I put number1 pencils in each pencil box , how many pencil boxes will I fill ?",648.0 4.0,/ number0 number1,162.0,"[1, 2, 3, 7, 8, 9, 19, 20, 21]","I have number0 pencils . If I put number1 pencils in each pencil box ,",how many pencil boxes will I fill ?
1331, Fred number0 cantelopes Tim number1 cantelopes cantelopes,Fred grew number0 cantelopes . Tim grew number1 cantelopes . How many cantelopes did they grow in total ?,38.0 44.0,+ number0 number1,82.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Fred grew number0 cantelopes . Tim grew number1 cantelopes .,How many cantelopes did they grow in total ?
1332, ball number0 pay number1 balls,"If each ball costs $ number0 , how much must Kyoko pay for number1 balls ?",1.54 3.0,* number0 number1,4.62,"[4, 5, 6, 12, 13, 14, 12, 13, 14]","If each ball costs $ number0 ,",how much must Kyoko pay for number1 balls ?
1333, Wendy number0 pictures phone number1 camera pics number2 albums amount pics album pictures albums,"Wendy uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album , how many pictures were in each of the albums ?",22.0 2.0 4.0,/ + number0 number1 number2,6.0,"[1, 2, 3, 7, 8, 9, 20, 21, 22, 40, 41, 42]","Wendy uploaded number0 pictures from her phone and number1 from her camera to facebook . If she sorted the pics into number2 different albums with the same amount of pics in each album ,",how many pictures were in each of the albums ?
1334, bag number0 pounds oranges pounds oranges number1 bags,Each bag contains number0 pounds of oranges . How many pounds of oranges are in number1 bags ?,23.0 45.0,* number0 number1,1035.0,"[2, 3, 4, 14, 15, 16, 14, 15, 16]",Each bag contains number0 pounds of oranges .,How many pounds of oranges are in number1 bags ?
1335, pet store number0 cats number1 house cats sale number2 cats cats,A pet store had number0 siamese cats and number1 house cats . During a sale they sold number2 cats . How many cats do they have left ?,12.0 20.0 20.0,- + number0 number1 number1,12.0,"[3, 4, 5, 7, 8, 9, 16, 17, 18, 24, 25, 26]",A pet store had number0 siamese cats and number1 house cats . During a sale they sold number2 cats .,How many cats do they have left ?
1336, painter number0 rooms building room number1 hours number2 rooms rest,"A painter needed to paint number0 rooms in a building . Each room takes number1 hours to paint . If he already painted number2 rooms , how much longer will he take to paint the rest ?",10.0 8.0 8.0,* number1 - number0 number1,16.0,"[4, 5, 6, 13, 14, 15, 22, 23, 24, 33, 34, 35]","A painter needed to paint number0 rooms in a building . Each room takes number1 hours to paint . If he already painted number2 rooms ,",how much longer will he take to paint the rest ?
1337, Edward number0 dollars lawn number1 lawns number2 money,"Edward earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them , how much money did he actually earn ?",9.0 6.0 2.0,* number0 - number1 number2,36.0,"[1, 2, 3, 12, 13, 14, 21, 22, 23, 30, 31, 32]","Edward earned number0 dollars for each lawn he mowed . If he had number1 lawns to mow , but forgot to mow number2 of them ,",how much money did he actually earn ?
1338, video game enemy number0 points level number1 enemies number2 points,"In a video game , each enemy defeated gives you number0 points . If a level has number1 enemies total and you destroy all but number2 of them , how many points would you earn ?",8.0 7.0 2.0,* number0 - number1 number2,40.0,"[9, 10, 11, 16, 17, 18, 24, 25, 26, 32, 33, 34]","In a video game , each enemy defeated gives you number0 points . If a level has number1 enemies total and you destroy all but number2 of them ,",how many points would you earn ?
1339, Rose number0 hours number1 miles hour Rose,If Rose strolled for number0 hours at number1 miles per hour . How far did Rose go ?,4.0 2.0,* number0 number1,8.0,"[3, 4, 5, 6, 7, 8, 14, 15, 16]",If Rose strolled for number0 hours at number1 miles per hour .,How far did Rose go ?
1340, store number0 books stock sale number1 ones shelves number2 shelf shelves,A store had number0 coloring books in stock . They ended up putting them on sale and getting rid of number1 of them . The put the ones they still had onto shelves with number2 on each shelf . How many shelves did they use ?,27.0 6.0 7.0,/ - number0 number1 number2,3.0,"[2, 3, 4, 19, 20, 21, 33, 34, 35, 42, 43, 44]",A store had number0 coloring books in stock . They ended up putting them on sale and getting rid of number1 of them . The put the ones they still had onto shelves with number2 on each shelf .,How many shelves did they use ?
1341, schools debate team number0 boys number1 girls groups number2 groups,The schools debate team had number0 boys and number1 girls on it . If they were split into groups of number2 how many groups could they make ?,26.0 46.0 9.0,/ + number0 number1 number2,8.0,"[4, 5, 6, 7, 8, 9, 19, 20, 21, 24, 25, 26]",The schools debate team had number0 boys and number1 girls on it . If they were split into groups of number2,how many groups could they make ?
1342, Mrs. Hilt number0 cents pencil number1 cents pencils money,Mrs. Hilt has number0 cents . A pencil costs number1 cents . How many pencils can she buy with the money she has ?,50.0 5.0,/ number0 number1,10.0,"[2, 3, 4, 8, 9, 10, 20, 21, 22]",Mrs. Hilt has number0 cents . A pencil costs number1 cents .,How many pencils can she buy with the money she has ?
1343, Amy number0 music files number1 video files drive number2 files files flash drive,"Amy had number0 music files and number1 video files on her flash drive . If she deleted number2 of the files , how many files were still on her flash drive ?",4.0 21.0 23.0,- + number0 number1 number2,2.0,"[1, 2, 3, 5, 6, 7, 16, 17, 18, 28, 29, 30]","Amy had number0 music files and number1 video files on her flash drive . If she deleted number2 of the files ,",how many files were still on her flash drive ?
1344, Megan number0 markers Robert number1 markers markers Megan,Megan had number0 markers . Robert gave her number1 more markers . How many markers does Megan have altogether ?,217.0 109.0,+ number0 number1,326.0,"[1, 2, 3, 7, 8, 9, 16, 17, 18]",Megan had number0 markers . Robert gave her number1 more markers .,How many markers does Megan have altogether ?
1345, number0 caps box Linda number1 caps bottle caps box,"If there are number0 bottle caps in a box and Linda puts number1 more bottle caps inside , how many bottle caps are in the box ?",7.0 7.0,+ number0 number0,14.0,"[2, 3, 4, 11, 12, 13, 23, 24, 25]","If there are number0 bottle caps in a box and Linda puts number1 more bottle caps inside ,",how many bottle caps are in the box ?
1346, Tim cat kittens number0 Jessica number1 Sara number2 kittens kittens,Tim 's cat had kittens . He gave number0 to Jessica and number1 to Sara . He now has number2 kittens . How many kittens did he have to start with ?,3.0 6.0 9.0,+ + number0 number1 number2,18.0,"[7, 8, 9, 11, 12, 13, 18, 19, 20, 28, 29, 30]",Tim 's cat had kittens . He gave number0 to Jessica and number1 to Sara . He now has number2 kittens .,How many kittens did he have to start with ?
1347, Fred Benny Jason number0 crayons crayons person,"Fred , Benny , and Jason have number0 crayons all together . If the crayons are equally divided , how many will each person get ?",24.0,/ number0 3.0,8.0,"[6, 7, 8, 22, 23, 24]","Fred , Benny , and Jason have number0 crayons all together . If the crayons are equally divided ,",how many will each person get ?
1348, Roger cafeteria workers lunch trays number0 trays time number1 trays table number2 trays trips,"Roger was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another , how many trips will he make ?",4.0 10.0 2.0,/ + number1 number2 number0,3.0,"[15, 16, 17, 27, 28, 29, 33, 34, 35, 42, 43, 44]","Roger was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another ,",how many trips will he make ?
1349, trivia team number0 members game number1 members member number2 points points,"A trivia team had number0 members total , but during a game number1 members did n't show up . If each member that did show up scored number2 points , how many points were scored total ?",7.0 2.0 4.0,* number2 - number0 number1,20.0,"[3, 4, 5, 11, 12, 13, 26, 27, 28, 33, 34, 35]","A trivia team had number0 members total , but during a game number1 members did n't show up . If each member that did show up scored number2 points ,",how many points were scored total ?
1350, Jose number0 peanuts Kenya number1 Jose peanuts Kenya,Jose has number0 peanuts . Kenya has number1 more than Jose . How many peanuts does Kenya have ?,85.0 48.0,+ number0 number1,133.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Jose has number0 peanuts . Kenya has number1 more than Jose .,How many peanuts does Kenya have ?
