,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1350,has number0 peanuts . has number1 more than . many peanuts does have ?,Jose has number0 peanuts . Kenya has number1 more than Jose . How many peanuts does Kenya have ?,85.0 48.0,+ number0 number1,133.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Jose has number0 peanuts . Kenya has number1 more than Jose .,How many peanuts does Kenya have ?
1351,had number0 pennies and number1 nickels in her bank . Her dad borrowed number2 nickels from . many nickels does she have now ?,Sandy had number0 pennies and number1 nickels in her bank . Her dad borrowed number2 nickels from Sandy . How many nickels does she have now ?,36.0 31.0 20.0,- number1 number2,11.0,"[1, 2, 3, 4, 5, 6, 13, 14, 15, 23, 24, 25]",Sandy had number0 pennies and number1 nickels in her bank . Her dad borrowed number2 nickels from Sandy .,How many nickels does she have now ?
1352,Sally grew number0 carrots . grew number1 carrots . How many carrots did they grow in all ?,Sally grew number0 carrots . Fred grew number1 carrots . How many carrots did they grow in all ?,6.0 4.0,+ number0 number1,10.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Sally grew number0 carrots . Fred grew number1 carrots .,How many carrots did they grow in all ?
1353,was playing a trivia game . In the first round she scored number0 points and in the second round she scored number1 points . In the last round she lost number2 points . How many points did she have at the end of the game ?,Carol was playing a trivia game . In the first round she scored number0 points and in the second round she scored number1 points . In the last round she lost number2 points . How many points did she have at the end of the game ?,17.0 6.0 16.0,- + number0 number1 number2,7.0,"[12, 13, 14, 21, 22, 23, 30, 31, 32, 43, 44, 45]",Carol was playing a trivia game . In the first round she scored number0 points and in the second round she scored number1 points . In the last round she lost number2 points .,How many points did she have at the end of the game ?
1354,"was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another , how many trips will he make ?","Victor was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another , how many trips will he make ?",7.0 23.0 5.0,/ + number1 number2 number0,4.0,"[15, 16, 17, 27, 28, 29, 33, 34, 35, 42, 43, 44]","Victor was helping the cafeteria workers pick up lunch trays , but he could only carry number0 trays at a time . If he had to pick up number1 trays from one table and number2 trays from another ,",how many trips will he make ?
1355,found number0 worms in the yard and measured them with a ruler . number1 worm was number2 inch long . The other worm was number3 inch long . How much longer was the longer worm ?,Suzie found number0 worms in the yard and measured them with a ruler . number1 worm was number2 inch long . The other worm was number3 inch long . How much longer was the longer worm ?,2.0 1.0 0.8 0.1,- number2 number3,0.7,"[1, 2, 3, 13, 14, 15, 16, 17, 18, 24, 25, 26, 33, 34, 35]",Suzie found number0 worms in the yard and measured them with a ruler . number1 worm was number2 inch long . The other worm was number3 inch long .,How much longer was the longer worm ?
1356,"Each child has number0 candies . If there are number1 children , how many candies are there in total ?","Each child has number0 candies . If there are number1 children , how many candies are there in total ?",2.0 9.0,* number0 number1,18.0,"[2, 3, 4, 8, 9, 10, 16, 17, 18]","Each child has number0 candies . If there are number1 children ,",how many candies are there in total ?
1357,"On number0 consecutive passes , a football team gains number1 yards , loses number2 yards , and gains number3 yards . What number represents the total net yardage ?","On number0 consecutive passes , a football team gains number1 yards , loses number2 yards , and gains number3 yards . What number represents the total net yardage ?",3.0 9.0 21.0 37.0,+ - number1 number2 number3,25.0,"[0, 1, 2, 8, 9, 10, 12, 13, 14, 17, 18, 19, 25, 26, 27]","On number0 consecutive passes , a football team gains number1 yards , loses number2 yards , and gains number3 yards .",What number represents the total net yardage ?
1358,made a tower with number0 blocks . He added some more blocks and now he has number1 blocks . How many did he have to add ?,Adolfo made a tower with number0 blocks . He added some more blocks and now he has number1 blocks . How many did he have to add ?,35.0 65.0,- number1 number0,30.0,"[4, 5, 6, 16, 17, 18, 26, 27, 28]",Adolfo made a tower with number0 blocks . He added some more blocks and now he has number1 blocks .,How many did he have to add ?
1359,An player costs number0 dollars . The sales tax is number1 dollars . What is the percent of sales tax ?,An MP3 player costs number0 dollars . The sales tax is number1 dollars . What is the percent of sales tax ?,40.0 2.4,* / number1 number0 100.0,6.0,"[3, 4, 5, 10, 11, 12, 18, 19, 20]",An MP3 player costs number0 dollars . The sales tax is number1 dollars .,What is the percent of sales tax ?
1360,"There were a total of number0 football games in the season . The season is played for number1 months . How many football games were played each month , if each month has the same number of games ?","There were a total of number0 football games in the season . The season is played for number1 months . How many football games were played each month , if each month has the same number of games ?",323.0 17.0,/ number0 number1,19.0,"[4, 5, 6, 16, 17, 18, 35, 36, 37]",There were a total of number0 football games in the season . The season is played for number1 months .,"How many football games were played each month , if each month has the same number of games ?"
1361,"Jason joined his school 's band . He bought a flute for $ number0 , a music stand for $ number1 , and a song book for $ number2 . How much did spend at the music store ?","Jason joined his school 's band . He bought a flute for $ number0 , a music stand for $ number1 , and a song book for $ number2 . How much did Jason spend at the music store ?",142.46 8.89 7.0,+ + number0 number1 number2,158.35,"[12, 13, 14, 19, 20, 21, 27, 28, 29, 36, 37, 38]","Jason joined his school 's band . He bought a flute for $ number0 , a music stand for $ number1 , and a song book for $ number2 .",How much did Jason spend at the music store ?
1362,had number0 pieces of gum . Her brother gave her some more pieces . Now has number1 pieces in all . How many pieces of gum did 's brother give her ?,Robin had number0 pieces of gum . Her brother gave her some more pieces . Now Robin has number1 pieces in all . How many pieces of gum did Robin 's brother give her ?,18.0 44.0,- number1 number0,26.0,"[1, 2, 3, 17, 18, 19, 33, 34, 35]",Robin had number0 pieces of gum . Her brother gave her some more pieces . Now Robin has number1 pieces in all .,How many pieces of gum did Robin 's brother give her ?
1363,has number0 cards . bought number1 of 's cards . How many cards does have now ?,Jason has number0 Pokemon cards . Alyssa bought number1 of Jason 's Pokemon cards . How many Pokemon cards does Jason have now ?,676.0 224.0,- number0 number1,452.0,"[1, 2, 3, 7, 8, 9, 22, 23, 24]",Jason has number0 Pokemon cards . Alyssa bought number1 of Jason 's Pokemon cards .,How many Pokemon cards does Jason have now ?
1364,There are number0 oak trees currently in the park . workers will plant number1 more oak trees today . How many oak trees will the park have when the workers are finished ?,There are number0 oak trees currently in the park . Park workers will plant number1 more oak trees today . How many oak trees will the park have when the workers are finished ?,5.0 4.0,+ number0 number1,9.0,"[1, 2, 3, 13, 14, 15, 30, 31, 32]",There are number0 oak trees currently in the park . Park workers will plant number1 more oak trees today .,How many oak trees will the park have when the workers are finished ?
1365,has number0 whistles . has number1 more whistles than . many whistles does have ?,Sean has number0 whistles . Sean has number1 more whistles than Charles . How many whistles does Charles have ?,223.0 95.0,- number0 number1,128.0,"[1, 2, 3, 6, 7, 8, 16, 17, 18]",Sean has number0 whistles . Sean has number1 more whistles than Charles .,How many whistles does Charles have ?
1366,"has number0 old , brown sheets of drawing paper and number1 old , yellow sheets of drawing paper . How many pieces of drawing paper does she have ?","Jane has number0 old , brown sheets of drawing paper and number1 old , yellow sheets of drawing paper . How many pieces of drawing paper does she have ?",28.0 27.0,+ number0 number1,55.0,"[1, 2, 3, 10, 11, 12, 28, 29, 30]","Jane has number0 old , brown sheets of drawing paper and number1 old , yellow sheets of drawing paper .",How many pieces of drawing paper does she have ?
1367,has number0 oranges . He shares number1 with . many oranges will Steve have ?,Steve has number0 oranges . He shares number1 with Patrick . How many oranges will Steve have ?,46.0 4.0,- number0 number1,42.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Steve has number0 oranges . He shares number1 with Patrick .,How many oranges will Steve have ?
1368,saved $ number0 in . He saved $ number1 in and $ number2 in . Then spent $ number3 on a video game . How much money does have left ?,Tanner saved $ number0 in September . He saved $ number1 in October and $ number2 in November . Then Tanner spent $ number3 on a video game . How much money does Tanner have left ?,17.0 48.0 25.0 49.0,- + + number0 number1 number2 number3,41.0,"[2, 3, 4, 9, 10, 11, 14, 15, 16, 22, 23, 24, 33, 34, 35]",Tanner saved $ number0 in September . He saved $ number1 in October and $ number2 in November . Then Tanner spent $ number3 on a video game .,How much money does Tanner have left ?
