,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
805, a store has number0 shirts . if they sold number1 of them many shirts would they have ?,a store has number0 shirts . if they sold number1 of them how many shirts would they have ?,35 30,- number0 number1,5.0,"[2, 3, 4, 7, 8, 9, 10, 11, 15, 16, 17]",2,Subtraction,a store has number0 shirts . if they sold number1 of them,how many shirts would they have ?
806, paige used number0 of her pencils . now she has number1 pencils . many pencils did paige have to begin with ?,paige used number0 of her pencils . now she has number1 pencils . how many pencils did paige have to begin with ?,3 91,+ number0 number1,94.0,"[1, 2, 3, 7, 9, 10, 11, 19, 20, 21]",2,Addition,paige used number0 of her pencils . now she has number1 pencils .,how many pencils did paige have to begin with ?
807, adam picked number0 strawberries . after eating some he had number1 left . many strawberries did adam eat ?,adam picked number0 strawberries . after eating some he had number1 left . how many strawberries did adam eat ?,35 33,- number0 number1,2.0,"[1, 2, 3, 4, 5, 9, 10, 11, 16, 17, 18]",2,Subtraction,adam picked number0 strawberries . after eating some he had number1 left .,how many strawberries did adam eat ?
808, janet had number0 paper clips on the desk she woke up in the morning . before going to bed she found there were number1 left . many paper clips did she use today ?,janet had number0 paper clips on the desk when she woke up in the morning . before going to bed she found there were number1 left . how many paper clips did she use today ?,85 26,- number0 number1,59.0,"[32, 1, 2, 3, 4, 33, 6, 7, 34, 23, 24, 25]",2,Subtraction,janet had number0 paper clips on the desk when she woke up in the morning . before going to bed she found there were number1 left .,how many paper clips did she use today ?
809, at the zoo a cage had number0 snakes . if number1 were hiding many snakes were not hiding ?,at the zoo a cage had number0 snakes . if number1 were hiding how many snakes were not hiding ?,68 42,- number0 number1,26.0,"[5, 6, 7, 9, 10, 11, 16, 17, 18]",2,Subtraction,at the zoo a cage had number0 snakes . if number1 were hiding,how many snakes were not hiding ?
810, a clown had number0 balloons . after a party he had number1 left . many balloons did he use at the party ?,a clown had number0 balloons . after a party he had number1 left . how many balloons did he use at the party ?,82 16,- number0 number1,66.0,"[1, 2, 3, 4, 5, 10, 11, 12, 20, 21, 22]",2,Subtraction,a clown had number0 balloons . after a party he had number1 left .,how many balloons did he use at the party ?
811, a pet store had number0 gerbils . if they sold number1 of them many would they have left ?,a pet store had number0 gerbils . if they sold number1 of them how many would they have left ?,85 69,- number0 number1,16.0,"[3, 4, 5, 9, 10, 11, 16, 17, 18]",2,Subtraction,a pet store had number0 gerbils . if they sold number1 of them,how many would they have left ?
812, in a game you start with number0 lives . if you got number1 extra lives in the first level and number2 more in the second many lives would you have ?,in a game you start with number0 lives . if you got number1 extra lives in the first level and number2 more in the second how many lives would you have ?,2 6 11,+ + number0 number1 number2,19.0,"[2, 4, 5, 6, 7, 11, 12, 13, 14, 17, 19, 20, 21, 28, 29, 30]",1,TVQ-Final,in a game you start with number0 lives . if you got number1 extra lives in the first level and number2 more in the second,how many lives would you have ?
813, a chef was making pies . he made number0 apple number1 pecan and number2 pumpkin pies . many pies did he make total ?,a chef was making pies . he made number0 apple number1 pecan and number2 pumpkin pies . how many pies did he make total ?,2 4 7,+ + number0 number1 number2,13.0,"[1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]",1,Sum,a chef was making pies . he made number0 apple number1 pecan and number2 pumpkin pies .,how many pies did he make total ?
814, a pet store had number0 white cats number1 black cats and number2 gray cats . many cats did they have total ?,a pet store had number0 white cats number1 black cats and number2 gray cats . how many cats did they have total ?,2 10 3,+ + number0 number1 number2,15.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 19, 20, 21]",1,Sum,a pet store had number0 white cats number1 black cats and number2 gray cats .,how many cats did they have total ?
815, jerry was weighing boxes for moving . the first was number0 pounds the second was number1 pounds and the last was number2 pounds . what is the combined weight of all number3 boxes ?,jerry was weighing boxes for moving . the first was number0 pounds the second was number1 pounds and the last was number2 pounds . what is the combined weight of all number3 boxes ?,2 11 5 3,+ + number0 number1 number2,18.0,"[32, 2, 9, 10, 11, 14, 15, 16, 20, 21, 22, 30, 31]",1,Sum,jerry was weighing boxes for moving . the first was number0 pounds the second was number1 pounds and the last was number2 pounds .,what is the combined weight of all number3 boxes ?
816, while playing a trivia game team a scored number0 points team b scored number1 points and team c scored number2 points . many points were scored total ?,while playing a trivia game team a scored number0 points team b scored number1 points and team c scored number2 points . how many points were scored total ?,2 9 4,+ + number0 number1 number2,15.0,"[1, 7, 8, 9, 12, 13, 14, 18, 19, 20, 25, 26, 27]",1,Sum,while playing a trivia game team a scored number0 points team b scored number1 points and team c scored number2 points .,how many points were scored total ?
817, a pet store had number0 dogs . on sunday they got number1 more . on monday they got number2 more . many dogs does the pet store have now ?,a pet store had number0 dogs . on sunday they got number1 more . on monday they got number2 more . how many dogs does the pet store have now ?,2 5 3,+ + number0 number1 number2,10.0,"[1, 3, 4, 5, 7, 10, 11, 12, 17, 18, 19, 27, 28, 29]",1,TVQ-Final,a pet store had number0 dogs . on sunday they got number1 more . on monday they got number2 more .,how many dogs does the pet store have now ?
818, for lunch number0 students selected chocolate milk number1 selected strawberry milk and number2 selected regular milk . many milks were taken total ?,for lunch number0 students selected chocolate milk number1 selected strawberry milk and number2 selected regular milk . how many milks were taken total ?,2 15 3,+ + number0 number1 number2,20.0,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 20, 21, 22]",1,Sum,for lunch number0 students selected chocolate milk number1 selected strawberry milk and number2 selected regular milk .,how many milks were taken total ?
819, tom already had number0 pieces of candy . his friend gave him number1 more and then tom bought another number2 many pieces does tom have now ?,tom already had number0 pieces of candy . his friend gave him number1 more and then tom bought another number2 how many pieces does tom have now ?,2 7 10,+ + number0 number1 number2,19.0,"[1, 2, 3, 4, 5, 11, 12, 13, 18, 19, 20, 24, 25, 26]",1,TVQ-Final,tom already had number0 pieces of candy . his friend gave him number1 more and then tom bought another number2 how,many pieces does tom have now ?
820, while organizing her files bianca deleted number0 pictures number1 songs and number2 text files . what is the total number of files she deleted ?,while organizing her files bianca deleted number0 pictures number1 songs and number2 text files . what is the total number of files she deleted ?,2 8 7,+ + number0 number1 number2,17.0,"[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 21, 22, 23]",1,Sum,while organizing her files bianca deleted number0 pictures number1 songs and number2 text files .,what is the total number of files she deleted ?
821, roger had number0 new crayons number1 used crayons and number2 broken crayons . many crayons did roger have total ?,roger had number0 new crayons number1 used crayons and number2 broken crayons . how many crayons did roger have total ?,2 4 8,+ + number0 number1 number2,14.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 17, 18, 19]",1,Sum,roger had number0 new crayons number1 used crayons and number2 broken crayons .,how many crayons did roger have total ?
822, for a new year 's party number0 red balloons number1 green balloons and number2 white balloons were used . what is the total number of balloons used ?,for a new year 's party number0 red balloons number1 green balloons and number2 white balloons were used . what is the total number of balloons used ?,2 12 6,+ + number0 number1 number2,20.0,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 24, 25, 26]",1,Sum,for a new year 's party number0 red balloons number1 green balloons and number2 white balloons were used .,what is the total number of balloons used ?
823, a vet was weighing number0 cats . the first weighed number1 pounds . the second weighed number2 pounds and the last weighed number3 pounds . what is their combined weight ?,a vet was weighing number0 cats . the first weighed number1 pounds . the second weighed number2 pounds and the last weighed number3 pounds . what is their combined weight ?,3 2 7 4,+ + number1 number2 number3,13.0,"[2, 3, 4, 5, 8, 9, 10, 11, 15, 16, 17, 21, 22, 23, 27, 28, 29]",1,Sum,a vet was weighing number0 cats . the first weighed number1 pounds . the second weighed number2 pounds and the last weighed number3 pounds .,what is their combined weight ?
824, henry already had number0 dollars but earned another number1 dollars doing chores . his friend had number2 dollars . if they put their money together much would they have ?,henry already had number0 dollars but earned another number1 dollars doing chores . his friend had number2 dollars . if they put their money together how much would they have ?,5 2 13,+ + number0 number1 number2,20.0,"[2, 3, 4, 6, 7, 8, 9, 15, 16, 17, 27, 28, 29]",1,Sum,henry already had number0 dollars but earned another number1 dollars doing chores . his friend had number2 dollars . if they put their money together,how much would they have ?
