,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
1432, Wendy ran number0 miles and walked number1 miles . much farther did Wendy run than walk ?,Wendy ran number0 miles and walked number1 miles . How much farther did Wendy run than walk ?,19.833333333333332 9.166666666666666,- number0 number1,10.666666666666666,"[1, 2, 3, 5, 6, 7, 14, 15, 16]",Wendy ran number0 miles and walked number1 miles .,How much farther did Wendy run than walk ?
1433, Keith grew number0 turnips . Alyssa grew number1 turnips . many turnips did they grow in all ?,Keith grew number0 turnips . Alyssa grew number1 turnips . How many turnips did they grow in all ?,6.0 9.0,+ number0 number1,15.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17]",Keith grew number0 turnips . Alyssa grew number1 turnips .,How many turnips did they grow in all ?
1434," Joan has number0 blue balloons , Sally has number1 blue balloons , and Jessica has number2 blue balloons . many blue balloons do they have in total ?","Joan has number0 blue balloons , Sally has number1 blue balloons , and Jessica has number2 blue balloons . How many blue balloons do they have in total ?",9.0 5.0 2.0,+ + number0 number1 number2,16.0,"[1, 2, 3, 7, 8, 9, 14, 15, 16, 25, 26, 27]","Joan has number0 blue balloons , Sally has number1 blue balloons , and Jessica has number2 blue balloons .",How many blue balloons do they have in total ?
1435," Haley picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day , many carrots would she have total ?","Haley picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day , how many carrots would she have total ?",28.0 11.0 9.0,- + number0 number2 number1,26.0,"[1, 2, 3, 11, 12, 13, 17, 18, 19, 28, 29, 30]","Haley picked number0 carrots from her garden . If she threw out number1 of them and then picked number2 more the next day ,",how many carrots would she have total ?
1436," On Saturday , Sara spent $ number0 each on number1 tickets to a movie theater . She also rented a movie for $ number2 , and bought a movie for $ number3 . much money in total did Sara spend on movies ?","On Saturday , Sara spent $ number0 each on number1 tickets to a movie theater . She also rented a movie for $ number2 , and bought a movie for $ number3 . How much money in total did Sara spend on movies ?",10.62 2.0 1.59 13.95,+ * number0 number1 number2,36.78,"[5, 6, 7, 8, 6, 7, 8, 9]","On Saturday , Sara spent $ number0 each on number1 tickets to a movie theater . She also rented a movie for $ number2 , and bought a movie for $ number3 .",How much money in total did Sara spend on movies ?
1437, Bert runs number0 miles every day . many miles will Bert run in number1 weeks ?,Bert runs number0 miles every day . How many miles will Bert run in number1 weeks ?,2.0 3.0,* number0 * number1 7.0,42.0,"[1, 2, 3, 13, 14, 15, 13, 14, 15]",Bert runs number0 miles every day .,How many miles will Bert run in number1 weeks ?
1438," A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook , long will it take him to cook the rest ?","A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook , how long will it take him to cook the rest ?",15.0 6.0 8.0,* number2 - number0 number1,72.0,"[4, 5, 6, 11, 12, 13, 17, 18, 19, 30, 31, 32]","A chef needs to cook number0 potatoes . He has already cooked number1 . If each potato takes number2 minutes to cook ,",how long will it take him to cook the rest ?
1439," Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total , much money did Jason spend on clothing ?","Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total , how much money did Jason spend on clothing ?",14.28 4.74,+ number0 number1,19.02,"[13, 14, 15, 18, 19, 20, 32, 33, 34]","Jason went to the mall on Saturday to buy clothes . He spent $ number0 on shorts and $ number1 on a jacket . In total ,",how much money did Jason spend on clothing ?
1440, A restaurant served number0 hot dogs during lunch and number1 during dinner today . It served number2 of them yesterday . many hot dogs were served today ?,A restaurant served number0 hot dogs during lunch and number1 during dinner today . It served number2 of them yesterday . How many hot dogs were served today ?,9.0 2.0 5.0,+ number0 number1,11.0,"[2, 3, 4, 8, 9, 10, 15, 16, 17, 25, 26, 27]",A restaurant served number0 hot dogs during lunch and number1 during dinner today . It served number2 of them yesterday .,How many hot dogs were served today ?
1441, Elizabeth is inviting number0 friends to a party . She has number1 cookies . many cookies will each friend get ?,Elizabeth is inviting number0 friends to a party . She has number1 cookies . How many cookies will each friend get ?,5.0 5.0,/ number0 number0,1.0,"[2, 3, 4, 10, 11, 12, 18, 19, 20]",Elizabeth is inviting number0 friends to a party . She has number1 cookies .,How many cookies will each friend get ?
1442," Maggie bought number0 packs of red bouncy balls , number1 packs of yellow bouncy balls , and number2 packs of green bouncy balls . There were number3 bouncy balls in each package . many bouncy balls did Maggie buy in all ?","Maggie bought number0 packs of red bouncy balls , number1 packs of yellow bouncy balls , and number2 packs of green bouncy balls . There were number3 bouncy balls in each package . How many bouncy balls did Maggie buy in all ?",4.0 8.0 4.0 10.0,* + + number0 number0 number1 number3,160.0,"[1, 2, 3, 8, 9, 10, 16, 17, 18, 25, 26, 27, 39, 40, 41]","Maggie bought number0 packs of red bouncy balls , number1 packs of yellow bouncy balls , and number2 packs of green bouncy balls . There were number3 bouncy balls in each package .",How many bouncy balls did Maggie buy in all ?
1443," A pet shelter had number0 puppies another number1 were brought in . If number2 puppies a day are adopted , long would it take for all of them to be adopted ?","A pet shelter had number0 puppies when another number1 were brought in . If number2 puppies a day are adopted , how long would it take for all of them to be adopted ?",3.0 3.0 3.0,/ + number0 number0 number0,2.0,"[3, 4, 5, 7, 8, 9, 13, 14, 15, 30, 31, 32]","A pet shelter had number0 puppies when another number1 were brought in . If number2 puppies a day are adopted ,",how long would it take for all of them to be adopted ?
1444," Paul made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week , long would the money last him ?","Paul made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week , how long would the money last him ?",68.0 13.0 9.0,/ + number0 number1 number2,9.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17, 25, 26, 27]","Paul made number0 dollars mowing lawns and number1 dollars weed eating . If he only spent number2 dollar a week ,",how long would the money last him ?
1445, There are number0 pencils in the drawer . Tim placed number1 pencils in the drawer . many pencils are now there in total ?,There are number0 pencils in the drawer . Tim placed number1 pencils in the drawer . How many pencils are now there in total ?,2.0 3.0,+ number0 number1,5.0,"[1, 2, 3, 9, 10, 11, 21, 22, 23]",There are number0 pencils in the drawer . Tim placed number1 pencils in the drawer .,How many pencils are now there in total ?
1446, The farmer had number0 apples . He gave number1 apples to his neighbor . many apples does he have now ?,The farmer had number0 apples . He gave number1 apples to his neighbor . How many apples does he have now ?,127.0 88.0,- number0 number1,39.0,"[2, 3, 4, 7, 8, 9, 18, 19, 20]",The farmer had number0 apples . He gave number1 apples to his neighbor .,How many apples does he have now ?
1447," Jovana filled her bucket with number0 pounds of shells . If she adds number1 more pounds of shell to fill her bucket , many pounds does she have ?","Jovana filled her bucket with number0 pounds of shells . If she adds number1 more pounds of shell to fill her bucket , how many pounds does she have ?",5.0 12.0,+ number0 number1,17.0,"[4, 5, 6, 12, 13, 14, 26, 27, 28]","Jovana filled her bucket with number0 pounds of shells . If she adds number1 more pounds of shell to fill her bucket ,",how many pounds does she have ?
1448, Joan grew number0 watermelons and number1 turnips . Tom grew number2 watermelons . many watermelons did they grow in total ?,Joan grew number0 watermelons and number1 turnips . Tom grew number2 watermelons . How many watermelons did they grow in total ?,8.0 4.0 9.0,+ number0 number2,17.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 18, 19, 20]",Joan grew number0 watermelons and number1 turnips . Tom grew number2 watermelons .,How many watermelons did they grow in total ?
1449," For the school bake sale Robin made number0 cupcakes . If she sold number1 of them and then made number2 more , many cupcakes would she have ?","For the school bake sale Robin made number0 cupcakes . If she sold number1 of them and then made number2 more , how many cupcakes would she have ?",42.0 22.0 39.0,- + number0 number2 number1,59.0,"[6, 7, 8, 12, 13, 14, 18, 19, 20, 25, 26, 27]","For the school bake sale Robin made number0 cupcakes . If she sold number1 of them and then made number2 more ,",how many cupcakes would she have ?
1450, Pamela has number0 Skittles . She gives number1 to Karen . many Skittles will Pamela have ?,Pamela has number0 Skittles . She gives number1 to Karen . How many Skittles will Pamela have ?,50.0 7.0,- number0 number1,43.0,"[1, 2, 3, 6, 7, 8, 14, 15, 16]",Pamela has number0 Skittles . She gives number1 to Karen .,How many Skittles will Pamela have ?
1451," Tiffany was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , many lives would she have ?","Tiffany was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level , how many lives would she have ?",43.0 14.0 27.0,- + number0 number2 number1,56.0,"[7, 8, 9, 19, 20, 21, 25, 26, 27, 37, 38, 39]","Tiffany was playing a video game and had number0 lives . In a hard part of the game she lost number1 lives . If she got number2 more lives in the next level ,",how many lives would she have ?
