,Question,orig_Question,Numbers,Equation,Answer,group_nums,Grade,Type,Body,Ques_Statement
893, debby number0 pounds flour number1 pounds,debby had number0 pounds of flour . if she bought another number1 pounds how many pounds would she have total ?,12 4,+ number0 number1,16.0,"[1, 2, 3, 7, 10, 11, 12, 17, 18, 19]",1,Addition,debby had number0 pounds of flour . if she bought another number1 pounds,how many pounds would she have total ?
894, haley number0 rides day number1 night rides total,at the fair haley went on number0 rides in the day and number1 at night . how many rides did haley go on total ?,6 3,+ number0 number1,9.0,"[1, 5, 6, 7, 11, 12, 13, 21, 22, 23]",1,Addition,at the fair haley went on number0 rides in the day and number1 at night .,how many rides did haley go on total ?
895, jerry number0 video games birthday number1 games jerry,jerry owned number0 video games . for his birthday he got number1 more . how many games did jerry have total ?,7 2,+ number0 number1,9.0,"[1, 2, 3, 4, 5, 10, 11, 12, 18, 19, 20]",1,Addition,jerry owned number0 video games . for his birthday he got number1 more .,how many games did jerry have total ?
896, faye number0 pieces candy number1 pieces night sister number2 pieces pieces candy faye,for halloween faye scored number0 pieces of candy . she ate number1 pieces the first night and then her sister gave her number2 more pieces . how many pieces of candy does faye have now ?,47 25 40,+ - number0 number1 number2,62.0,"[32, 1, 33, 3, 4, 5, 34, 7, 10, 11, 12, 14, 21, 22, 23, 24]",2,TVQ-Final,for halloween faye scored number0 pieces of candy . she ate number1 pieces the first night and then her sister gave her number2 more pieces .,how many pieces of candy does faye have now ?
897, waiter number0 customers number1 customers number2 customers customers,a waiter had number0 customers to wait on . if number1 customers left and he got another number2 customers how many customers would he have ?,47 41 20,+ - number0 number1 number2,26.0,"[2, 3, 4, 6, 9, 10, 11, 15, 16, 17, 18, 22, 23, 24]",2,TVQ-Final,a waiter had number0 customers to wait on . if number1 customers left and he got another number2 customers,how many customers would he have ?
898, tiffany video game number0 lives part game number1 lives number2 lives level lives,tiffany was playing a video game and had number0 lives . in a hard part of the game she lost number1 lives . if she got number2 more lives in the next level how many lives would she have ?,43 14 27,+ - number0 number1 number2,56.0,"[2, 4, 36, 37, 7, 8, 9, 38, 11, 15, 19, 20, 21, 25, 26, 27, 28]",2,TVQ-Final,tiffany was playing a video game and had number0 lives . in a hard part of the game she lost number1 lives . if she got number2 more lives in the next level,how many lives would she have ?
899, teacher number0 worksheets number1 number2 worksheets,a teacher had number0 worksheets to grade . if she graded number1 but then another number2 were turned in how many worksheets would she have to grade ?,38 4 15,+ - number0 number1 number2,49.0,"[2, 3, 4, 10, 11, 12, 14, 15, 16, 24, 25, 26]",2,TVQ-Final,a teacher had number0 worksheets to grade . if she graded number1 but then another number2 were turned in,how many worksheets would she have to grade ?
900, bianca number0 books number1 number2,bianca had number0 coloring books . if she gave away number1 of them but then bought number2 more how many would she have total ?,45 6 20,+ - number0 number1 number2,59.0,"[1, 2, 3, 4, 9, 10, 11, 15, 16, 17, 21, 22, 23]",2,TVQ-Final,bianca had number0 coloring books . if she gave away number1 of them but then bought number2 more,how many would she have total ?
901, adam number0 books number1 money number2 books books,adam had number0 books . if he sold number1 of them and used the money he earned to buy number2 new books how many books would adam have ?,33 11 23,+ - number0 number1 number2,45.0,"[1, 2, 3, 7, 8, 9, 13, 15, 18, 19, 20, 21, 22, 25, 26, 27]",2,TVQ-Final,adam had number0 books . if he sold number1 of them and used the money he earned to buy number2 new books,how many books would adam have ?
902, robin number0 songs number1 player number2 songs number3 songs songs number4 player,robin had number0 songs on her number1 player . if she deleted number2 old songs from it and then added number3 new songs how many songs does she have on her number4 player ?,30 3 8 10 3,+ - number0 number2 number3,32.0,"[32, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 30, 31]",2,TVQ-Final,robin had number0 songs on her number1 player . if she deleted number2 old songs from it and then added number3 new songs,how many songs does she have on her number4 player ?
903, nancy number0 carrots garden number1 number2 day carrots,nancy picked number0 carrots from her garden . if she threw out number1 of them and then picked number2 more the next day how many carrots would she have total ?,12 2 21,+ - number0 number1 number2,31.0,"[1, 2, 3, 11, 12, 13, 16, 17, 18, 19, 20, 27, 28, 29]",2,TVQ-Final,nancy picked number0 carrots from her garden . if she threw out number1 of them and then picked number2 more the next day,how many carrots would she have total ?
904, john number0 socks number1 number2 number3 number4 socks,john had number0 socks . if he threw away number1 old number2 that did n't fit and bought number3 new number4 how many socks would he have ?,33 19 1 13 1,+ - number0 number1 number3,27.0,"[1, 2, 3, 8, 9, 10, 11, 12, 14, 17, 18, 19, 20, 21, 23, 24, 25, 26]",2,TVQ-Final,john had number0 socks . if he threw away number1 old number2 that did n't fit and bought number3 new number4,how many socks would he have ?
905, zoe number0 bottles water fridge number1 number2 bottles,zoe had number0 bottles of water in her fridge . if she drank number1 of them and then bought number2 more how many bottles would she have ?,42 25 30,+ - number0 number1 number2,47.0,"[1, 2, 3, 12, 13, 14, 16, 18, 19, 20, 24, 25, 26]",2,TVQ-Final,zoe had number0 bottles of water in her fridge . if she drank number1 of them and then bought number2 more,how many bottles would she have ?
906, florist number0 roses number1 number2 roses,a florist had number0 roses . if she sold number1 of them and then later picked number2 more how many roses would she have ?,50 15 21,+ - number0 number1 number2,56.0,"[2, 3, 4, 8, 9, 10, 13, 15, 16, 17, 21, 22, 23]",2,TVQ-Final,a florist had number0 roses . if she sold number1 of them and then later picked number2 more,how many roses would she have ?
907, arcade number0 tickets number1 tickets beanie number2 tickets,at the arcade dave won number0 tickets . if he spent number1 tickets on a beanie and later won number2 more tickets how many would he have ?,11 5 10,+ - number0 number1 number2,16.0,"[2, 4, 5, 6, 10, 11, 12, 18, 19, 20, 21, 24, 25, 26]",2,TVQ-Final,at the arcade dave won number0 tickets . if he spent number1 tickets on a beanie and later won number2 more tickets,how many would he have ?
908, store number0 oranges bin number1 number2 number3 number4 bin bin,a store had number0 oranges in a bin . if they threw away number1 of the old number2 and put number3 new number4 in the bin how many would be in the bin ?,40 25 1 21 1,+ - number0 number1 number3,36.0,"[32, 2, 3, 4, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 30, 31]",2,TVQ-Final,a store had number0 oranges in a bin . if they threw away number1 of the old number2 and put number3 new number4 in the bin,how many would be in the bin ?
909, vanessa number0 pictures phone number1 camera pics number2 albums amount pics album pictures albums,vanessa uploaded number0 pictures from her phone and number1 from her camera to facebook . if she sorted the pics into number2 different albums with the same amount of pics in each album how many pictures were in each of the albums ?,23 7 5,/ + number0 number1 number2,6.0,"[1, 2, 3, 38, 7, 8, 9, 39, 40, 41, 19, 20, 21, 22, 23, 31]",3,Common-Division,vanessa uploaded number0 pictures from her phone and number1 from her camera to facebook . if she sorted the pics into number2 different albums with the same amount of pics in each album,how many pictures were in each of the albums ?
910, birthday party cody number0 sodas number1 sodas fridge number2 shelf shelves,for a birthday party cody bought number0 regular sodas and number1 diet sodas . if his fridge would only hold number2 on each shelf how many shelves would he fill up ?,30 5 7,/ + number0 number1 number2,5.0,"[5, 6, 7, 8, 9, 10, 11, 12, 19, 20, 21, 22, 28, 29, 30]",3,Common-Division,for a birthday party cody bought number0 regular sodas and number1 diet sodas . if his fridge would only hold number2 on each shelf,how many shelves would he fill up ?
911, paul number0 dollars lawns number1 dollars number2 dollar week money,paul made number0 dollars mowing lawns and number1 dollars weed eating . if he only spent number2 dollar a week how long would the money last him ?,44 28 9,/ + number0 number1 number2,8.0,"[1, 2, 3, 6, 7, 8, 15, 16, 17, 24, 25, 26]",3,Common-Division,paul made number0 dollars mowing lawns and number1 dollars weed eating . if he only spent number2 dollar a week,how long would the money last him ?
912, school baseball team number0 players number1 players coach groups number2 players group groups,the school 's baseball team had number0 new players and number1 returning players . if the coach put them into groups with number2 players in each group how many groups would there be ?,2 22 3,/ + number0 number1 number2,8.0,"[32, 5, 6, 7, 8, 9, 10, 11, 12, 21, 22, 23, 25, 30, 31]",3,Common-Division,the school 's baseball team had number0 new players and number1 returning players . if the coach put them into groups with number2 players in each group,how many groups would there be ?
913, chloe friends paper class number0 pounds number1 point number2 pounds friends number3 points,chloe and her friends were recycling paper for their class . for every number0 pounds they recycled they earned number1 point . if chloe recycled number2 pounds and her friends recycled number3 pounds how many points did they earn ?,6 1 28 2,/ + number2 number3 number0,5.0,"[32, 2, 36, 37, 38, 8, 12, 13, 14, 18, 19, 20, 24, 25, 26, 30, 31]",3,Common-Division,chloe and her friends were recycling paper for their class . for every number0 pounds they recycled they earned number1 point . if chloe recycled number2 pounds and her friends recycled number3 pounds,how many points did they earn ?
914, group number0 friends restaurant chef number1 wings number2 group amount person,a group of number0 friends went into a restaurant . the chef already had number1 chicken wings cooked but cooked number2 more for the group . if they each got the same amount how many would each person get ?,9 2 25,/ + number1 number2 number0,3.0,"[2, 3, 4, 36, 37, 38, 9, 13, 14, 15, 16, 19, 20, 21, 28]",3,Common-Division,a group of number0 friends went into a restaurant . the chef already had number1 chicken wings cooked but cooked number2 more for the group . if they each got the same amount,how many would each person get ?
